"Дата операции";"УНП";"Организация";"Действие";"Путь серверный";"Путь локальный";"Имя файла";"Размер, байт"
"05-08-2023 04:11:56";"";"Treasury";"Получение c FTP TDMS-файлов";"/TMDTS/In";"Y:\In\";"TaxPayerAccount_all.rar";"91650984"
"05-08-2023 04:17:25";"";"Treasury";"Получение c FTP TDMS-файлов";"/TMDTS/In";"Y:\In\";"TaxPayer_all.rar";"70544139"
