"Дата операции";"УНП";"Организация";"Действие";"Путь серверный";"Путь локальный";"Имя файла";"Размер, байт"
"07-08-2023 04:07:13";"";"Treasury";"Получение c FTP TDMS-файлов";"/TMDTS/In";"Y:\In\";"TaxPayerAccount_all.rar";"91650984"
"07-08-2023 04:09:30";"";"Treasury";"Получение c FTP TDMS-файлов";"/TMDTS/In";"Y:\In\";"TaxPayer_all.rar";"70544139"
