"Дата операции";"УНП";"Организация";"Действие";"Путь серверный";"Путь локальный";"Имя файла";"Размер, байт"
"09-08-2023 04:07:15";"";"Treasury";"Получение c FTP TDMS-файлов";"/TMDTS/In";"Y:\In\";"TaxPayerAccount_all.rar";"91675186"
"09-08-2023 04:09:33";"";"Treasury";"Получение c FTP TDMS-файлов";"/TMDTS/In";"Y:\In\";"TaxPayer_all.rar";"70555893"
