"Дата операции";"УНП";"Организация";"Действие";"Путь серверный";"Путь локальный";"Имя файла";"Размер, байт"
"02-08-2023 04:07:12";"";"Treasury";"Получение TDMS-файлов";"/TMDTS/In";"Y:\In\";"TaxPayerAccount_all.rar";"91612030"
"02-08-2023 04:09:30";"";"Treasury";"Получение TDMS-файлов";"/TMDTS/In";"Y:\In\";"TaxPayer_all.rar";"70527747"
