"Дата операции";"УНП";"Организация";"Действие";"Путь серверный";"Путь локальный";"Имя файла";"Размер, байт"
"08-08-2023 04:07:12";"";"Treasury";"Получение c FTP TDMS-файлов";"/TMDTS/In";"Y:\In\";"TaxPayerAccount_all.rar";"91663010"
"08-08-2023 04:09:31";"";"Treasury";"Получение c FTP TDMS-файлов";"/TMDTS/In";"Y:\In\";"TaxPayer_all.rar";"70550843"
